station,extreme_pp_rate,days_total,days_with_pp,extreme_pp_value,avg_increasing_chain_length_for_extremes,avg_increasing_chain_length,avg_increasing_chain_length_for_extremes_norm,avg_high_t_chain_length_for_extremes,avg_high_t_chain_length,avg_high_t_chain_length_for_extremes_norm,large_jump_pos,large_jump_pos_extreme_pp_rate,large_jump_neg,large_jump_neg_extreme_pp_rate,lat,lon,is_land,large_jump_pos_extreme_pp_rate_norm,large_jump_neg_extreme_pp_rate_norm
-20.261780104712045_-52.5,0.0010223642172523962,7825,155,29.00268416851759,2.125,3.532523961661342,0.6015528905289053,3.25,1.8935463258785943,1.7163562124586622,0.03501597444089457,0.010948905109489052,0.062108626198083064,0.00205761316872428,-20.261780104712045,-52.5,True,10.709397810218979,2.012602880658436
-20.261780104712045_-53.75,0.001152516327314637,7809,177,30.26741025969386,2.6666666666666665,3.5378409527468304,0.7537553842255764,2.888888888888889,1.8888462030989883,1.5294463276836159,0.03585606351645537,0.0035714285714285713,0.06197976693558714,0.0,-20.261780104712045,-53.75,True,3.098809523809524,0.0
-20.261780104712045_-55.0,0.0014144271570014145,7777,213,31.885609589517117,3.1818181818181817,3.4945351678024945,0.9105125657725281,2.8181818181818183,1.8616433071878618,1.5138140627158447,0.033174746046033175,0.003875968992248062,0.06364922206506365,0.00202020202020202,-20.261780104712045,-55.0,True,2.74031007751938,1.4282828282828282
-20.261780104712045_-56.25,0.0016787190082644629,7744,255,29.66845203191042,3.230769230769231,3.5268595041322315,0.9160470460997702,3.230769230769231,1.8254132231404958,1.7698837664881808,0.02660123966942149,0.0,0.06882747933884298,0.0,-20.261780104712045,-56.25,True,0.0,0.0
-20.261780104712045_-57.5,0.002068787173519524,7734,304,26.997854467481375,3.75,3.4078096715800363,1.100413568067992,2.25,1.7575640031031807,1.2801809755020968,0.026764934057408846,0.004830917874396135,0.0708559606930437,0.0018248175182481751,-20.261780104712045,-57.5,True,2.335144927536232,0.8820711678832117
-20.261780104712045_-58.75,0.0020728073584661225,7719,316,26.789924595505,3.375,3.395647104547221,0.9939195375987181,2.5625,1.693354061406918,1.5132688776681202,0.019821220365332296,0.006535947712418301,0.07475061536468454,0.0034662045060658577,-20.261780104712045,-58.75,True,3.153186274509804,1.6722270363951472
-20.261780104712045_-60.0,0.0021980863718644946,7734,327,23.739128932356834,3.823529411764706,3.261055081458495,1.172482315157537,1.9411764705882353,1.6638220843030773,1.1666971420212473,0.019394879751745538,0.006666666666666667,0.07628652702353246,0.001694915254237288,-20.261780104712045,-60.0,True,3.032941176470588,0.7710867397806579
-20.261780104712045_-61.25,0.0019272773994603624,7783,290,23.027548100799322,2.933333333333333,3.1716561737119364,0.9248585510769022,2.1333333333333333,1.649620968778106,1.2932263675779527,0.016317615315431067,0.007874015748031496,0.08004625465758705,0.0032102728731942215,-20.261780104712045,-61.25,True,4.0855643044619425,1.6657035848047084
-20.261780104712045_-62.5,0.0020570840833119054,7778,307,22.937488742172718,2.9375,3.068140910259707,0.9574201726449882,1.8125,1.6366675237850348,1.1074332285938726,0.01761378246335819,0.0072992700729927005,0.07765492414502442,0.006622516556291391,-20.261780104712045,-62.5,True,3.5483576642335763,3.2193708609271523
-20.261780104712045_-63.75,0.0036939313984168864,7580,544,19.112225342541933,2.7857142857142856,2.6262532981530344,1.0607180532332487,1.75,1.5641160949868074,1.1188427800269907,0.02321899736147757,0.0,0.0683377308707124,0.0,-20.261780104712045,-63.75,True,0.0,0.0
