station,avg_increasing_chain_length,avg_increasing_chain_length_for_extremes,increasing_optimal_length,increasing_optimal_length_pp_extreme,avg_high_t_chain_length,avg_high_t_chain_length_for_extremes,high_t_optimal_length,high_t_optimal_length_pp_extreme,large_jump_pos,large_jump_pos_extreme_pp_rate,large_jump_neg,large_jump_neg_extreme_pp_rate,extreme_pp_rate,days_with_pp,extreme_pp_value,lat,lon,is_land,increasing_optimal_length_pp_extreme_norm,high_t_optimal_length_pp_extreme_norm,large_jump_pos_extreme_pp_rate_norm,large_jump_neg_extreme_pp_rate_norm,avg_high_t_chain_length_for_extremes_norm,avg_increasing_chain_length_for_extremes_norm
-23.72017393353477_-56.25,3.1744791666666665,2.8421052631578947,2,0.07777777777777778,1.8411458333333333,2.210526315789474,7,0.125,0.06770833333333333,0.07692307692307693,0.0026041666666666665,0.0,0.049479166666666664,384,60.817408002913,-23.72017393353477,-56.25,True,1.5719298245614035,2.5263157894736845,1.5546558704453444,0.0,1.200625325690464,0.8952981304779587
-23.72017393353477_-59.0625,2.9675810473815463,3.142857142857143,5,0.13333333333333333,1.57356608478803,2.142857142857143,4,0.26666666666666666,0.18703241895261846,0.02666666666666667,0.0199501246882793,0.0,0.05236907730673317,401,59.17627327144146,-23.72017393353477,-59.0625,True,2.546031746031746,5.092063492063492,0.5092063492063492,0.0,1.3617840163006565,1.05906362545018
-23.72017393353477_-61.875,2.913294797687861,3.259259259259259,7,0.12,2.1734104046242773,2.185185185185185,2,0.1,0.0905587668593449,0.14893617021276595,0.036608863198458574,0.05263157894736842,0.05202312138728324,519,59.22533757984638,-23.72017393353477,-61.875,True,2.3066666666666666,1.9222222222222223,2.8628841607565008,1.0116959064327484,1.0054176516942475,1.11875367430923
-23.72017393353477_-64.6875,2.818639798488665,2.45,7,0.15384615384615385,1.9521410579345089,1.35,1,0.06639004149377593,0.09571788413098237,0.02631578947368421,0.005037783375314861,0.5,0.05037783375314862,397,152.4841457605362,-23.72017393353477,-64.6875,True,3.053846153846154,1.3178423236514523,0.5223684210526315,9.924999999999999,0.6915483870967742,0.8692135835567472
-23.72017393353477_-67.5,3.1468354430379746,2.3,2,0.08695652173913043,2.4329113924050634,2.55,7,0.08064516129032258,0.005063291139240506,0.0,0.002531645569620253,0.0,0.05063291139240506,395,57.764070108532906,-23.72017393353477,-67.5,True,1.7173913043478262,1.592741935483871,0.0,0.0,1.0481269510926117,0.7308930008045051
-23.72017393353477_-70.3125,2.3703703703703702,2.5,4,0.3333333333333333,5.703703703703703,7.0,7,0.1,0.0,,0.0,,0.07407407407407407,27,8.786217053420842,-23.72017393353477,-70.3125,True,4.5,1.35,,,1.2272727272727273,1.0546875
-23.72017393353477_-73.125,5.267441860465116,6.2,3,0.16666666666666666,2.127906976744186,3.4,7,0.16666666666666666,0.011627906976744186,0.0,0.03488372093023256,0.0,0.05813953488372093,86,2.852317749056965,-23.72017393353477,-73.125,False,2.8666666666666667,2.8666666666666667,0.0,0.0,1.5978142076502733,1.1770419426048566
-23.72017393353477_-75.9375,6.193548387096774,7.0,7,0.08333333333333333,1.6129032258064515,1.5,2,0.5,0.03225806451612903,0.0,0.06451612903225806,0.0,0.06451612903225806,31,1.5858298866078258,-23.72017393353477,-75.9375,False,1.2916666666666667,7.75,0.0,0.0,0.93,1.1302083333333333
-26.510769325211022_-53.4375,3.186635944700461,3.0,2,0.07547169811320754,1.7419354838709677,1.9545454545454546,5,0.15384615384615385,0.03917050691244239,0.0,0.004608294930875576,0.0,0.05069124423963134,434,57.69604090601206,-26.510769325211022,-53.4375,True,1.4888507718696398,3.034965034965035,0.0,0.0,1.122053872053872,0.9414316702819957
-26.510769325211022_-56.25,3.1387665198237884,2.8260869565217392,6,0.10344827586206896,1.975770925110132,2.4782608695652173,5,0.14285714285714285,0.05286343612334802,0.125,0.030837004405286344,0.07142857142857142,0.05066079295154185,454,38.7892484664917,-26.510769325211022,-56.25,True,2.0419790104947526,2.8198757763975153,2.467391304347826,1.4099378881987576,1.2543260142503998,0.9003813882532419
-26.510769325211022_-59.0625,3.232300884955752,2.739130434782609,1,0.0945945945945946,1.6969026548672566,1.3043478260869565,5,0.125,0.084070796460177,0.05263157894736842,0.022123893805309734,0.1,0.05088495575221239,452,58.90342723578215,-26.510769325211022,-59.0625,True,1.8589894242068155,2.4565217391304346,1.0343249427917618,1.9652173913043478,0.7686639079417267,0.8474243371127579
-26.510769325211022_-61.875,2.8582375478927204,2.5185185185185186,7,0.07142857142857142,1.9770114942528736,1.6666666666666667,1,0.05934718100890208,0.0842911877394636,0.06818181818181818,0.03639846743295019,0.05263157894736842,0.05172413793103448,522,63.20866942405701,-26.510769325211022,-61.875,True,1.380952380952381,1.1473788328387735,1.3181818181818181,1.0175438596491229,0.8430232558139535,0.8811438784629133
-26.510769325211022_-64.6875,2.9662698412698414,2.423076923076923,2,0.07586206896551724,1.9900793650793651,2.230769230769231,6,0.125,0.07738095238095238,0.07692307692307693,0.001984126984126984,0.0,0.051587301587301584,504,130.22896572947502,-26.510769325211022,-64.6875,True,1.4705570291777188,2.4230769230769234,1.4911242603550297,0.0,1.120944857734489,0.8168767687162335
-26.510769325211022_-67.5,3.0792079207920793,3.4285714285714284,3,0.06976744186046512,2.5915841584158414,2.8095238095238093,6,0.1111111111111111,0.0024752475247524753,0.0,0.0,,0.05198019801980198,404,42.760439962148666,-26.510769325211022,-67.5,True,1.3421926910299005,2.1375661375661377,0.0,,1.0840951471323963,1.1134588883785024
-26.510769325211022_-70.3125,1.0769230769230769,1.0,1,0.08333333333333333,6.538461538461538,7.0,7,0.08333333333333333,0.0,,0.0,,0.07692307692307693,13,30.871442891657352,-26.510769325211022,-70.3125,True,1.0833333333333333,1.0833333333333333,,,1.0705882352941176,0.9285714285714286
-26.510769325211022_-73.125,5.5625,7.0,7,0.09523809523809523,2.0,6.5,6,1.0,0.0,,0.0,,0.0625,32,6.262975861318409,-26.510769325211022,-73.125,False,1.5238095238095237,16.0,,,3.25,1.2584269662921348
-26.510769325211022_-75.9375,6.544554455445544,7.0,7,0.06741573033707865,1.8415841584158417,2.5,4,0.5,0.039603960396039604,0.0,0.0594059405940594,0.0,0.0594059405940594,101,1.8486489134375006,-26.510769325211022,-75.9375,False,1.1348314606741574,8.416666666666668,0.0,0.0,1.35752688172043,1.0695915279878971
-29.301359621762764_-53.4375,3.0622317596566524,3.0416666666666665,5,0.09523809523809523,1.5450643776824033,1.5416666666666667,7,0.125,0.06866952789699571,0.09375,0.027896995708154508,0.0,0.05150214592274678,466,53.64713408052921,-29.301359621762764,-53.4375,True,1.849206349206349,2.4270833333333335,1.8203125,0.0,0.9978009259259261,0.993284279373978
-29.301359621762764_-56.25,3.1139240506329116,4.041666666666667,6,0.1388888888888889,1.6814345991561181,1.7916666666666667,5,0.13333333333333333,0.06751054852320675,0.09375,0.02109704641350211,0.0,0.05063291139240506,474,49.60502162575722,-29.301359621762764,-56.25,True,2.743055555555556,2.6333333333333333,1.8515625,0.0,1.0655583437892095,1.2979336043360434
-29.301359621762764_-59.0625,3.174736842105263,3.7083333333333335,6,0.13793103448275862,1.583157894736842,1.6666666666666667,4,0.13636363636363635,0.09473684210526316,0.08888888888888889,0.037894736842105266,0.0,0.05052631578947368,475,81.6132215783,-29.301359621762764,-59.0625,True,2.7298850574712645,2.6988636363636362,1.7592592592592593,0.0,1.0527482269503547,1.1680758178603008
-29.301359621762764_-61.875,3.09284332688588,3.1538461538461537,5,0.09090909090909091,1.8646034816247583,1.6538461538461537,6,0.1111111111111111,0.08123791102514506,0.07142857142857142,0.019342359767891684,0.1,0.05029013539651837,517,85.69752350449562,-29.301359621762764,-61.875,True,1.8076923076923077,2.2094017094017095,1.4203296703296704,1.9884615384615387,0.8869693584423874,1.0197238658777121
-29.301359621762764_-64.6875,3.003780718336484,2.814814814814815,2,0.08333333333333333,2.041587901701323,1.6666666666666667,6,0.3333333333333333,0.0831758034026465,0.11363636363636363,0.017013232514177693,0.0,0.05103969754253308,529,102.25608386099339,-29.301359621762764,-64.6875,True,1.632716049382716,6.530864197530864,2.226430976430976,0.0,0.8163580246913581,0.9370906463417477
-29.301359621762764_-67.5,2.7268408551068886,2.590909090909091,3,0.0625,3.130641330166271,3.1363636363636362,2,0.08163265306122448,0.0023752969121140144,0.0,0.0,,0.052256532066508314,421,21.085660625249147,-29.301359621762764,-67.5,True,1.1960227272727273,1.562152133580705,0.0,,1.0018278383225272,0.9501504592968006
-29.301359621762764_-70.3125,1.8,1.0,1,0.125,3.066666666666667,1.0,1,0.10526315789473684,0.0,,0.0,,0.06666666666666667,30,10.422136564739048,-29.301359621762764,-70.3125,True,1.875,1.5789473684210527,,,0.32608695652173914,0.5555555555555556
-29.301359621762764_-73.125,4.814814814814815,4.0,4,0.3333333333333333,2.0,1.0,1,0.09523809523809523,0.07407407407407407,0.0,0.07407407407407407,0.0,0.07407407407407407,27,5.143759504426271,-29.301359621762764,-73.125,False,4.5,1.2857142857142858,0.0,0.0,0.5,0.8307692307692307
-29.301359621762764_-75.9375,5.826086956521739,6.75,6,0.3333333333333333,1.826086956521739,1.75,4,0.3333333333333333,0.043478260869565216,0.0,0.11594202898550725,0.0,0.057971014492753624,69,2.025071525713429,-29.301359621762764,-75.9375,False,5.75,5.75,0.0,0.0,0.9583333333333334,1.1585820895522387
-32.091943881744044_-53.4375,2.921971252566735,2.72,6,0.06896551724137931,1.5872689938398357,2.08,4,0.1875,0.04106776180698152,0.05,0.028747433264887063,0.14285714285714285,0.0513347022587269,487,57.22321104258299,-32.091943881744044,-53.4375,True,1.343448275862069,3.6525000000000003,0.9740000000000001,2.782857142857143,1.3104269081500648,0.9308784258608573
-32.091943881744044_-56.25,3.0463709677419355,2.44,6,0.10714285714285714,1.5443548387096775,1.28,4,0.07142857142857142,0.05443548387096774,0.037037037037037035,0.034274193548387094,0.17647058823529413,0.05040322580645161,496,63.89788817614317,-32.091943881744044,-56.25,True,2.125714285714286,1.4171428571428573,0.7348148148148148,3.5011764705882356,0.8288250652741515,0.8009530112508273
-32.091943881744044_-59.0625,3.0161290322580645,3.4,7,0.12903225806451613,1.685483870967742,1.76,7,0.1111111111111111,0.06653225806451613,0.06060606060606061,0.04233870967741935,0.047619047619047616,0.05040322580645161,496,67.04760957509279,-32.091943881744044,-59.0625,True,2.56,2.2044444444444444,1.2024242424242426,0.9447619047619048,1.0442105263157895,1.1272727272727272
-32.091943881744044_-61.875,2.9257731958762885,2.88,7,0.09090909090909091,1.9154639175257733,1.8,7,0.09523809523809523,0.032989690721649485,0.0625,0.02268041237113402,0.0,0.05154639175257732,485,60.16160789877176,-32.091943881744044,-61.875,True,1.7636363636363637,1.8476190476190477,1.2125000000000001,0.0,0.9397201291711518,0.984355179704017
-32.091943881744044_-64.6875,2.7505995203836933,3.0476190476190474,7,0.07142857142857142,2.117505995203837,2.2857142857142856,2,0.09375,0.026378896882494004,0.0,0.014388489208633094,0.0,0.050359712230215826,417,57.050962932407856,-32.091943881744044,-64.6875,True,1.4183673469387754,1.8616071428571428,0.0,0.0,1.0794369843067464,1.1079835595964627
-32.091943881744044_-67.5,2.453083109919571,2.611111111111111,7,0.3333333333333333,2.037533512064343,2.1666666666666665,5,0.08333333333333333,0.0,,0.005361930294906166,0.0,0.04825737265415549,373,20.750081073492765,-32.091943881744044,-67.5,True,6.907407407407407,1.7268518518518519,,0.0,1.063377192982456,1.0644201578627808
-32.091943881744044_-70.3125,1.9833333333333334,1.4285714285714286,1,0.09090909090909091,1.7333333333333334,2.142857142857143,6,0.5,0.0,,0.03333333333333333,0.5,0.058333333333333334,120,5.69025466684252,-32.091943881744044,-70.3125,True,1.5584415584415585,8.571428571428571,,8.571428571428571,1.236263736263736,0.7202881152460985
-32.091943881744044_-73.125,1.9148936170212767,2.6666666666666665,5,1.0,3.297872340425532,3.3333333333333335,2,0.5,0.02127659574468085,0.0,0.10638297872340426,0.2,0.06382978723404255,47,9.948366251774132,-32.091943881744044,-73.125,False,15.666666666666668,7.833333333333334,0.0,3.1333333333333337,1.010752688172043,1.3925925925925924
-32.091943881744044_-75.9375,5.2298850574712645,5.6,5,0.4,2.0114942528735633,1.6,4,0.2,0.04597701149425287,0.0,0.034482758620689655,0.0,0.05747126436781609,87,2.0098511420655996,-32.091943881744044,-75.9375,False,6.960000000000001,3.4800000000000004,0.0,0.0,0.7954285714285715,1.0707692307692307
-34.8825209937735_-53.4375,3.3284823284823286,3.04,2,0.06862745098039216,1.528066528066528,1.56,4,0.1875,0.12681912681912683,0.01639344262295082,0.05405405405405406,0.07692307692307693,0.05197505197505198,481,63.18523362278938,-34.8825209937735,-53.4375,False,1.3203921568627452,3.6075,0.31540983606557377,1.48,1.0208979591836735,0.9133291692692067
-34.8825209937735_-56.25,2.91701244813278,2.68,4,0.09375,1.6680497925311204,1.32,2,0.058823529411764705,0.03941908713692946,0.0,0.029045643153526972,0.07142857142857142,0.05186721991701245,482,58.05610232055187,-34.8825209937735,-56.25,True,1.8074999999999999,1.1341176470588235,0.0,1.377142857142857,0.7913432835820896,0.9187482219061167
-34.8825209937735_-59.0625,2.853515625,2.8846153846153846,7,0.08333333333333333,1.716796875,1.8846153846153846,5,0.125,0.033203125,0.058823529411764705,0.017578125,0.3333333333333333,0.05078125,512,58.179014548659325,-34.8825209937735,-59.0625,True,1.641025641025641,2.4615384615384617,1.1583710407239818,6.564102564102564,1.0977509407543538,1.0108987521718529
-34.8825209937735_-61.875,2.57700205338809,2.4,5,0.14285714285714285,1.9917864476386038,1.28,1,0.07419354838709677,0.03490759753593429,0.0,0.01026694045174538,0.0,0.0513347022587269,487,48.68407007306814,-34.8825209937735,-61.875,True,2.782857142857143,1.445290322580645,0.0,0.0,0.642639175257732,0.9313147410358567
-34.8825209937735_-64.6875,2.454068241469816,2.35,6,0.2222222222222222,1.8241469816272966,1.75,4,0.16666666666666666,0.007874015748031496,0.0,0.02099737532808399,0.0,0.05249343832020997,381,42.678384482860565,-34.8825209937735,-64.6875,True,4.233333333333333,3.175,0.0,0.0,0.9593525179856115,0.9575935828877007
-34.8825209937735_-67.5,2.457725947521866,2.5,4,0.0851063829787234,1.6064139941690962,1.7222222222222223,3,0.1111111111111111,0.008746355685131196,0.0,0.011661807580174927,0.0,0.052478134110787174,343,25.3974256105721,-34.8825209937735,-67.5,True,1.6217494089834514,2.1172839506172836,0.0,0.0,1.0720911474087518,1.0172004744958483
-34.8825209937735_-70.3125,2.1474358974358974,2.375,3,0.16666666666666666,1.4935897435897436,1.375,3,0.16666666666666666,0.0,,0.01282051282051282,0.0,0.05128205128205128,156,8.33686888217926,-34.8825209937735,-70.3125,True,3.25,3.25,,0.0,0.9206008583690987,1.1059701492537315
-34.8825209937735_-73.125,1.6759259259259258,1.8333333333333333,2,0.15789473684210525,4.12962962962963,5.0,7,0.08888888888888889,0.0,,0.09259259259259259,0.0,0.05555555555555555,108,13.427432952448726,-34.8825209937735,-73.125,False,2.8421052631578947,1.6,,0.0,1.210762331838565,1.0939226519337018
-34.8825209937735_-75.9375,4.757281553398058,3.8333333333333335,3,0.3333333333333333,1.912621359223301,1.6666666666666667,5,0.25,0.009708737864077669,0.0,0.05825242718446602,0.0,0.05825242718446602,103,4.366983391810209,-34.8825209937735,-75.9375,False,5.722222222222221,4.291666666666667,0.0,0.0,0.871404399323181,0.8057823129251701
-37.67308962904537_-53.4375,3.69672131147541,3.52,5,0.10526315789473684,1.3155737704918034,1.52,3,0.13333333333333333,0.07172131147540983,0.05714285714285714,0.0471311475409836,0.17391304347826086,0.05122950819672131,488,49.95684530586004,-37.67308962904537,-53.4375,False,2.054736842105263,2.6026666666666665,1.1154285714285714,3.394782608695652,1.1553894080996885,0.9521951219512195
-37.67308962904537_-56.25,3.0023866348448687,3.0952380952380953,6,0.07692307692307693,1.4510739856801909,1.4285714285714286,5,0.16666666666666666,0.12171837708830549,0.0196078431372549,0.05250596658711217,0.045454545454545456,0.050119331742243436,419,53.83236240595579,-37.67308962904537,-56.25,False,1.534798534798535,3.325396825396825,0.3912231559290383,0.9069264069264069,0.9844924812030076,1.0309258838670603
-37.67308962904537_-59.0625,2.7780269058295963,2.727272727272727,7,0.125,2.0739910313901344,1.8636363636363635,2,0.06756756756756757,0.033632286995515695,0.0,0.02914798206278027,0.07692307692307693,0.04932735426008968,446,50.861894711852074,-37.67308962904537,-59.0625,True,2.534090909090909,1.36977886977887,0.0,1.5594405594405596,0.8985749385749385,0.9817301342725071
-37.67308962904537_-61.875,2.6,2.5,7,0.18181818181818182,2.030952380952381,2.0,4,0.10344827586206896,0.014285714285714285,0.0,0.016666666666666666,0.2857142857142857,0.05238095238095238,420,46.33908178657293,-37.67308962904537,-61.875,True,3.4710743801652892,1.9749216300940438,0.0,5.454545454545454,0.9847596717467761,0.9615384615384615
-37.67308962904537_-64.6875,2.3650306748466257,1.8823529411764706,1,0.06299212598425197,1.5858895705521472,1.411764705882353,5,0.25,0.012269938650306749,0.0,0.03067484662576687,0.0,0.05214723926380368,326,37.44945488870144,-37.67308962904537,-64.6875,True,1.20796665122742,4.794117647058823,0.0,0.0,0.8902036636704973,0.7959105821316854
-37.67308962904537_-67.5,2.355,1.6363636363636365,1,0.08536585365853659,1.66,1.8181818181818181,7,1.0,0.015,0.0,0.04,0.0,0.055,200,24.586584605276585,-37.67308962904537,-67.5,True,1.5521064301552108,18.181818181818183,0.0,0.0,1.095290251916758,0.6948465547191662
-37.67308962904537_-70.3125,1.878787878787879,1.6666666666666667,2,0.061224489795918366,2.0822510822510822,3.0,5,0.25,0.0,,0.03463203463203463,0.0,0.05194805194805195,231,8.77377747092396,-37.67308962904537,-70.3125,True,1.1785714285714284,4.8125,,0.0,1.4407484407484408,0.8870967741935484
-37.67308962904537_-73.125,1.8357664233576643,1.7142857142857142,3,0.10810810810810811,4.065693430656935,3.642857142857143,6,0.1,0.0,,0.021897810218978103,0.0,0.051094890510948905,274,11.947560170665383,-37.67308962904537,-73.125,True,2.115830115830116,1.9571428571428573,,0.0,0.895998974095922,0.9338256177222379
-37.67308962904537_-75.9375,3.9613526570048307,4.363636363636363,6,0.1875,1.5265700483091786,1.1818181818181819,3,0.08333333333333333,0.014492753623188406,0.0,0.08695652173913043,0.05555555555555555,0.05314009661835749,207,7.713875756599009,-37.67308962904537,-75.9375,False,3.528409090909091,1.5681818181818181,0.0,1.0454545454545454,0.7741657077100116,1.1015521064301552
-40.46364817811508_-53.4375,3.4775280898876404,2.888888888888889,1,0.0963855421686747,1.2228464419475655,1.2222222222222223,4,0.1,0.0749063670411985,0.05,0.06367041198501873,0.11764705882352941,0.05056179775280899,534,45.145440101623535,-40.46364817811508,-53.4375,False,1.9062918340026775,1.9777777777777779,0.9888888888888889,2.326797385620915,0.9994895354772844,0.8307305690181296
-40.46364817811508_-56.25,2.824016563146998,2.6,4,0.10204081632653061,1.2173913043478262,1.12,2,0.057692307692307696,0.062111801242236024,0.03333333333333333,0.062111801242236024,0.06666666666666667,0.051759834368530024,483,45.25542240589857,-40.46364817811508,-56.25,False,1.9714285714285713,1.1146153846153846,0.6439999999999999,1.2879999999999998,0.92,0.9206744868035192
-40.46364817811508_-59.0625,2.6917960088691797,2.391304347826087,1,0.08148148148148149,1.3037694013303769,1.2173913043478262,3,0.08,0.10421286031042129,0.02127659574468085,0.0598669623059867,0.07407407407407407,0.050997782705099776,451,41.0857155919075,-40.46364817811508,-59.0625,False,1.5977455716586153,1.568695652173913,0.41720629047178537,1.4524959742351047,0.9337474120082817,0.8883675954444523
-40.46364817811508_-61.875,2.4135802469135803,2.3529411764705883,6,0.25,1.654320987654321,1.7058823529411764,4,0.13333333333333333,0.08950617283950617,0.0,0.04938271604938271,0.1875,0.05246913580246913,324,32.55903432145715,-40.46364817811508,-61.875,False,4.764705882352941,2.5411764705882356,0.0,3.573529411764706,1.0311676909569798,0.9748758838573792
-40.46364817811508_-64.6875,2.2007874015748032,1.5384615384615385,1,0.08823529411764706,1.4724409448818898,1.0,1,0.06914893617021277,0.011811023622047244,0.0,0.031496062992125984,0.25,0.051181102362204724,254,30.674033984541893,-40.46364817811508,-64.6875,True,1.7239819004524888,1.3510638297872342,0.0,4.884615384615385,0.6791443850267379,0.6990505022705381
-40.46364817811508_-67.5,2.1099476439790577,1.9,2,0.10638297872340426,1.6701570680628273,2.1,4,0.14285714285714285,0.0,,0.04712041884816754,0.0,0.05235602094240838,191,21.126180421561003,-40.46364817811508,-67.5,True,2.0319148936170213,2.7285714285714286,,0.0,1.2573667711598746,0.9004962779156327
-40.46364817811508_-70.3125,2.1173333333333333,2.1052631578947367,7,0.16666666666666666,3.7386666666666666,3.3684210526315788,2,0.10344827586206896,0.0026666666666666666,0.0,0.037333333333333336,0.0,0.050666666666666665,375,11.909942189231515,-40.46364817811508,-70.3125,True,3.289473684210526,2.041742286751361,0.0,0.0,0.9009685411817704,0.9942993503910911
-40.46364817811508_-73.125,2.075862068965517,2.090909090909091,3,0.07692307692307693,3.1954022988505746,2.5,1,0.06918238993710692,0.013793103448275862,0.0,0.02528735632183908,0.0,0.05057471264367816,435,17.47441361658275,-40.46364817811508,-73.125,True,1.520979020979021,1.3679245283018868,0.0,0.0,0.7823741007194245,1.0072485653881003
-40.46364817811508_-75.9375,3.423357664233577,3.380952380952381,5,0.11428571428571428,1.4428223844282237,1.4285714285714286,7,0.125,0.019464720194647202,0.0,0.0851581508515815,0.11428571428571428,0.051094890510948905,411,12.82302187755704,-40.46364817811508,-75.9375,False,2.2367346938775508,2.4464285714285716,0.0,2.2367346938775508,0.9901228619609733,0.9876129556300132
-43.25419466535099_-53.4375,2.9559859154929575,2.793103448275862,6,0.08333333333333333,1.193661971830986,1.2413793103448276,2,0.08928571428571429,0.040492957746478875,0.13043478260869565,0.04225352112676056,0.041666666666666664,0.051056338028169015,568,38.87983337044716,-43.25419466535099,-53.4375,False,1.6321839080459768,1.748768472906404,2.5547226386806594,0.8160919540229884,1.0399755874275252,0.9448974143065454
-43.25419466535099_-56.25,2.6673267326732675,2.923076923076923,6,0.08695652173913043,1.1544554455445544,1.1538461538461537,2,0.08695652173913043,0.055445544554455446,0.10714285714285714,0.053465346534653464,0.1111111111111111,0.05148514851485148,505,34.087579138576984,-43.25419466535099,-56.25,False,1.6889632107023411,1.6889632107023411,2.081043956043956,2.158119658119658,0.9994722258873202,1.0958825880874878
-43.25419466535099_-59.0625,2.443418013856813,2.409090909090909,6,0.1,1.1986143187066975,1.3181818181818181,6,1.0,0.020785219399538105,0.0,0.053117782909930716,0.17391304347826086,0.050808314087759814,433,31.529765110462904,-43.25419466535099,-59.0625,False,1.9681818181818183,19.681818181818183,0.0,3.422924901185771,1.0997547731651776,0.9859511943632927
-43.25419466535099_-61.875,2.4201680672268906,1.7222222222222223,1,0.09302325581395349,1.3333333333333333,1.2777777777777777,4,0.2,0.04201680672268908,0.0,0.06442577030812324,0.08695652173913043,0.05042016806722689,357,24.420897010713816,-43.25419466535099,-61.875,False,1.8449612403100775,3.966666666666667,0.0,1.7246376811594202,0.9583333333333333,0.7116126543209877
-43.25419466535099_-64.6875,2.273381294964029,2.2142857142857144,5,0.11764705882352941,1.7517985611510791,1.9285714285714286,5,0.2222222222222222,0.0683453237410072,0.0,0.014388489208633094,0.25,0.050359712230215826,278,19.847030751407146,-43.25419466535099,-64.6875,False,2.3361344537815127,4.412698412698412,0.0,4.964285714285714,1.100909357582869,0.974005424954792
