station,avg_increasing_chain_length,avg_increasing_chain_length_for_extremes,increasing_optimal_length,increasing_optimal_length_pp_extreme,avg_high_t_chain_length,avg_high_t_chain_length_for_extremes,high_t_optimal_length,high_t_optimal_length_pp_extreme,large_jump_pos,large_jump_pos_extreme_pp_rate,large_jump_neg,large_jump_neg_extreme_pp_rate,extreme_pp_rate,days_with_pp,extreme_pp_value,lat,lon,is_land,increasing_optimal_length_pp_extreme_norm,high_t_optimal_length_pp_extreme_norm,large_jump_pos_extreme_pp_rate_norm,large_jump_neg_extreme_pp_rate_norm,avg_high_t_chain_length_for_extremes_norm,avg_increasing_chain_length_for_extremes_norm
-29.301359621762764_-64.6875,3.003780718336484,2.6296296296296298,2,0.09848484848484848,2.041587901701323,1.7037037037037037,6,0.3333333333333333,0.0831758034026465,0.13636363636363635,0.017013232514177693,0.0,0.05103969754253308,529,149.34348593233153,-29.301359621762764,-64.6875,True,1.929573512906846,6.530864197530864,2.6717171717171713,0.0,0.8344993141289437,0.8754399459245275
-29.301359621762764_-67.5,2.7268408551068886,2.6363636363636362,7,0.07142857142857142,3.130641330166271,3.1363636363636362,2,0.10204081632653061,0.0023752969121140144,0.0,0.0,,0.052256532066508314,421,44.36446874169633,-29.301359621762764,-67.5,True,1.3668831168831168,1.9526901669758814,0.0,,1.0018278383225272,0.9668197656002533
-29.301359621762764_-70.3125,1.8,3.5,6,1.0,3.066666666666667,3.5,6,1.0,0.0,,0.0,,0.06666666666666667,30,14.570300106424838,-29.301359621762764,-70.3125,True,15.0,15.0,,,1.141304347826087,1.9444444444444444
-29.301359621762764_-73.125,4.814814814814815,4.0,4,0.3333333333333333,2.0,1.0,1,0.09523809523809523,0.07407407407407407,0.0,0.07407407407407407,0.0,0.07407407407407407,27,6.4470650075236335,-29.301359621762764,-73.125,False,4.5,1.2857142857142858,0.0,0.0,0.5,0.8307692307692307
-29.301359621762764_-75.9375,5.826086956521739,6.5,5,1.0,1.826086956521739,3.25,4,0.3333333333333333,0.043478260869565216,0.0,0.11594202898550725,0.0,0.057971014492753624,69,3.225263039348647,-29.301359621762764,-75.9375,False,17.25,5.75,0.0,0.0,1.7797619047619049,1.1156716417910448
-32.091943881744044_-53.4375,2.921971252566735,2.8,5,0.08,1.5872689938398357,1.84,7,0.16666666666666666,0.04106776180698152,0.05,0.028747433264887063,0.07142857142857142,0.0513347022587269,487,84.45666666375473,-32.091943881744044,-53.4375,True,1.5584,3.2466666666666666,0.9740000000000001,1.3914285714285715,1.159223803363519,0.958257203092059
-32.091943881744044_-56.25,3.0463709677419355,2.48,1,0.07964601769911504,1.5443548387096775,1.72,6,0.16666666666666666,0.05443548387096774,0.07407407407407407,0.034274193548387094,0.058823529411764705,0.05040322580645161,496,104.75039774319157,-32.091943881744044,-56.25,True,1.5801769911504426,3.3066666666666666,1.4696296296296296,1.167058823529412,1.113733681462141,0.8140833884844474
-32.091943881744044_-59.0625,3.0161290322580645,3.24,7,0.0967741935483871,1.685483870967742,1.92,7,0.1111111111111111,0.06653225806451613,0.030303030303030304,0.04233870967741935,0.047619047619047616,0.05040322580645161,496,102.30019635055214,-32.091943881744044,-59.0625,True,1.9200000000000002,2.2044444444444444,0.6012121212121213,0.9447619047619048,1.1391387559808612,1.0742245989304813
-32.091943881744044_-61.875,2.9257731958762885,2.84,2,0.06896551724137931,1.9154639175257733,1.96,6,0.08333333333333333,0.032989690721649485,0.125,0.02268041237113402,0.09090909090909091,0.05154639175257732,485,87.36897138878703,-32.091943881744044,-61.875,True,1.3379310344827586,1.6166666666666667,2.4250000000000003,1.7636363636363637,1.0232508073196986,0.9706835799859056
-32.091943881744044_-64.6875,2.7505995203836933,3.1904761904761907,6,0.10526315789473684,2.117505995203837,2.0952380952380953,3,0.09090909090909091,0.026378896882494004,0.0,0.014388489208633094,0.0,0.050359712230215826,417,86.15845378953964,-32.091943881744044,-64.6875,True,2.090225563909774,1.8051948051948052,0.0,0.0,0.9894839022811842,1.159920288952547
-32.091943881744044_-67.5,2.453083109919571,2.5,5,0.14285714285714285,2.037533512064343,2.1666666666666665,5,0.08333333333333333,0.0,,0.005361930294906166,0.0,0.04825737265415549,373,51.90520025789738,-32.091943881744044,-67.5,True,2.9603174603174605,1.7268518518518519,,0.0,1.063377192982456,1.0191256830601092
-32.091943881744044_-70.3125,1.9833333333333334,1.7142857142857142,2,0.0967741935483871,1.7333333333333334,1.4285714285714286,3,0.14285714285714285,0.0,,0.03333333333333333,0.5,0.058333333333333334,120,13.611358415801078,-32.091943881744044,-70.3125,True,1.6589861751152073,2.4489795918367343,,8.571428571428571,0.8241758241758241,0.864345738295318
-32.091943881744044_-73.125,1.9148936170212767,2.6666666666666665,5,1.0,3.297872340425532,3.3333333333333335,2,0.5,0.02127659574468085,0.0,0.10638297872340426,0.2,0.06382978723404255,47,11.262335971696302,-32.091943881744044,-73.125,False,15.666666666666668,7.833333333333334,0.0,3.1333333333333337,1.010752688172043,1.3925925925925924
-32.091943881744044_-75.9375,5.2298850574712645,6.6,5,0.2,2.0114942528735633,1.0,1,0.08333333333333333,0.04597701149425287,0.0,0.034482758620689655,0.0,0.05747126436781609,87,3.25979171320796,-32.091943881744044,-75.9375,False,3.4800000000000004,1.45,0.0,0.0,0.4971428571428571,1.261978021978022
-34.8825209937735_-53.4375,3.3284823284823286,3.24,6,0.09375,1.528066528066528,1.48,4,0.1875,0.12681912681912683,0.01639344262295082,0.05405405405405406,0.038461538461538464,0.05197505197505198,481,86.83521519997157,-34.8825209937735,-53.4375,False,1.80375,3.6075,0.31540983606557377,0.74,0.9685442176870749,0.9734166146158652
-34.8825209937735_-56.25,2.91701244813278,2.96,5,0.07894736842105263,1.6680497925311204,1.4,2,0.10294117647058823,0.03941908713692946,0.05263157894736842,0.029045643153526972,0.07142857142857142,0.05186721991701245,482,82.5490626913961,-34.8825209937735,-56.25,True,1.5221052631578946,1.9847058823529409,1.014736842105263,1.377142857142857,0.8393034825870646,1.0147368421052632
-34.8825209937735_-59.0625,2.853515625,2.6153846153846154,5,0.1,1.716796875,1.5384615384615385,3,0.08571428571428572,0.033203125,0.058823529411764705,0.017578125,0.2222222222222222,0.05078125,512,88.4041641431395,-34.8825209937735,-59.0625,True,1.9692307692307693,1.687912087912088,1.1583710407239818,4.376068376068376,0.8961232169423297,0.9165482019691465
-34.8825209937735_-61.875,2.57700205338809,2.6,5,0.11428571428571428,1.9917864476386038,1.48,5,0.07692307692307693,0.03490759753593429,0.058823529411764705,0.01026694045174538,0.2,0.0513347022587269,487,71.0221677669324,-34.8825209937735,-61.875,True,2.2262857142857144,1.4984615384615385,1.1458823529411766,3.8960000000000004,0.7430515463917525,1.0089243027888448
-34.8825209937735_-64.6875,2.454068241469816,2.35,6,0.2222222222222222,1.8241469816272966,1.85,4,0.16666666666666666,0.007874015748031496,0.0,0.02099737532808399,0.0,0.05249343832020997,381,60.05411250516772,-34.8825209937735,-64.6875,True,4.233333333333333,3.175,0.0,0.0,1.0141726618705036,0.9575935828877007
-34.8825209937735_-67.5,2.457725947521866,2.5,4,0.0851063829787234,1.6064139941690962,1.7222222222222223,3,0.1111111111111111,0.008746355685131196,0.0,0.011661807580174927,0.0,0.052478134110787174,343,51.62851447239518,-34.8825209937735,-67.5,True,1.6217494089834514,2.1172839506172836,0.0,0.0,1.0720911474087518,1.0172004744958483
-34.8825209937735_-70.3125,2.1474358974358974,2.0,3,0.1111111111111111,1.4935897435897436,1.375,3,0.16666666666666666,0.0,,0.01282051282051282,0.0,0.05128205128205128,156,16.676206601550803,-34.8825209937735,-70.3125,True,2.1666666666666665,3.25,,0.0,0.9206008583690987,0.9313432835820896
-34.8825209937735_-73.125,1.6759259259259258,2.1666666666666665,3,0.2222222222222222,4.12962962962963,5.0,7,0.08888888888888889,0.0,,0.09259259259259259,0.0,0.05555555555555555,108,17.206133727449924,-34.8825209937735,-73.125,False,4.0,1.6,,0.0,1.210762331838565,1.292817679558011
-34.8825209937735_-75.9375,4.757281553398058,4.5,3,0.16666666666666666,1.912621359223301,1.6666666666666667,5,0.25,0.009708737864077669,0.0,0.05825242718446602,0.0,0.05825242718446602,103,5.590067873708904,-34.8825209937735,-75.9375,False,2.8611111111111107,4.291666666666667,0.0,0.0,0.871404399323181,0.9459183673469388
-37.67308962904537_-53.4375,3.69672131147541,3.68,5,0.12280701754385964,1.3155737704918034,1.52,3,0.13333333333333333,0.07172131147540983,0.05714285714285714,0.0471311475409836,0.13043478260869565,0.05122950819672131,488,68.51327565964311,-37.67308962904537,-53.4375,False,2.39719298245614,2.6026666666666665,1.1154285714285714,2.546086956521739,1.1553894080996885,0.9954767184035477
-37.67308962904537_-56.25,3.0023866348448687,3.380952380952381,6,0.11538461538461539,1.4510739856801909,1.619047619047619,5,0.16666666666666666,0.12171837708830549,0.0392156862745098,0.05250596658711217,0.0,0.050119331742243436,419,77.83789001405239,-37.67308962904537,-56.25,False,2.3021978021978025,3.325396825396825,0.7824463118580766,0.0,1.1157581453634087,1.1260882731470967
-37.67308962904537_-59.0625,2.7780269058295963,2.4782608695652173,5,0.08888888888888889,2.0739910313901344,1.826086956521739,3,0.07317073170731707,0.033632286995515695,0.0,0.02914798206278027,0.0,0.0515695067264574,446,66.57856917008758,-37.67308962904537,-59.0625,True,1.723671497584541,1.4188759278897136,0.0,0.0,0.880470035252644,0.8920939046215391
-37.67308962904537_-61.875,2.6,2.5,6,0.14285714285714285,2.030952380952381,1.6818181818181819,4,0.13793103448275862,0.014285714285714285,0.0,0.016666666666666666,0.14285714285714285,0.05238095238095238,420,61.770478170365095,-37.67308962904537,-61.875,True,2.727272727272727,2.633228840125392,0.0,2.727272727272727,0.8280933603325163,0.9615384615384615
-37.67308962904537_-64.6875,2.3650306748466257,1.6470588235294117,2,0.07407407407407407,1.5858895705521472,1.411764705882353,5,0.25,0.012269938650306749,0.0,0.03067484662576687,0.0,0.05214723926380368,326,54.17691740440205,-37.67308962904537,-64.6875,True,1.420479302832244,4.794117647058823,0.0,0.0,0.8902036636704973,0.6964217593652247
-37.67308962904537_-67.5,2.355,1.9090909090909092,2,0.07317073170731707,1.66,2.3636363636363638,7,1.0,0.015,0.3333333333333333,0.04,0.0,0.055,200,37.416173284873366,-37.67308962904537,-67.5,True,1.3303769401330376,18.181818181818183,6.0606060606060606,0.0,1.4238773274917855,0.8106543138390273
-37.67308962904537_-70.3125,1.878787878787879,1.5833333333333333,1,0.06557377049180328,2.0822510822510822,3.3333333333333335,5,0.25,0.0,,0.03463203463203463,0.125,0.05194805194805195,231,16.821840649936348,-37.67308962904537,-70.3125,True,1.2622950819672132,4.8125,,2.40625,1.6008316008316008,0.8427419354838709
-37.67308962904537_-73.125,1.8357664233576643,2.0714285714285716,3,0.10810810810810811,4.065693430656935,3.2857142857142856,2,0.08,0.0,,0.021897810218978103,0.0,0.051094890510948905,274,16.32871537003666,-37.67308962904537,-73.125,True,2.115830115830116,1.5657142857142858,,0.0,0.8081559374198511,1.128372621414371
-37.67308962904537_-75.9375,3.9613526570048307,5.181818181818182,6,0.1875,1.5265700483091786,1.1818181818181819,3,0.08333333333333333,0.014492753623188406,0.0,0.08695652173913043,0.0,0.05314009661835749,207,10.82018434535712,-37.67308962904537,-75.9375,False,3.528409090909091,1.5681818181818181,0.0,0.0,0.7741657077100116,1.3080931263858093
-40.46364817811508_-53.4375,3.4775280898876404,3.259259259259259,5,0.1016949152542373,1.2228464419475655,1.1481481481481481,3,0.07692307692307693,0.0749063670411985,0.075,0.06367041198501873,0.058823529411764705,0.05056179775280899,534,54.59803291596472,-40.46364817811508,-53.4375,False,2.0112994350282487,1.5213675213675215,1.4833333333333334,1.1633986928104576,0.9389144121150247,0.937234488123018
-40.46364817811508_-56.25,2.824016563146998,3.2,4,0.12244897959183673,1.2173913043478262,1.16,1,0.05405405405405406,0.062111801242236024,0.0,0.062111801242236024,0.1,0.051759834368530024,483,56.1828393721953,-40.46364817811508,-56.25,False,2.3657142857142857,1.0443243243243243,0.0,1.932,0.9528571428571427,1.1331378299120236
-40.46364817811508_-59.0625,2.6917960088691797,2.3043478260869565,1,0.08888888888888889,1.3037694013303769,1.173913043478261,3,0.08,0.10421286031042129,0.0,0.0598669623059867,0.07407407407407407,0.050997782705099776,451,50.441242195665836,-40.46364817811508,-59.0625,False,1.7429951690821257,1.568695652173913,0.0,1.4524959742351047,0.9003992901508431,0.8560633192464723
-40.46364817811508_-61.875,2.4135802469135803,2.3529411764705883,6,0.25,1.654320987654321,1.8235294117647058,4,0.13333333333333333,0.08950617283950617,0.0,0.04938271604938271,0.1875,0.05246913580246913,324,40.23068634560332,-40.46364817811508,-61.875,False,4.764705882352941,2.5411764705882356,0.0,3.573529411764706,1.1022827041264267,0.9748758838573792
-40.46364817811508_-64.6875,2.2007874015748032,1.5384615384615385,1,0.08823529411764706,1.4724409448818898,1.0,1,0.06914893617021277,0.011811023622047244,0.0,0.031496062992125984,0.25,0.051181102362204724,254,36.88028929755092,-40.46364817811508,-64.6875,True,1.7239819004524888,1.3510638297872342,0.0,4.884615384615385,0.6791443850267379,0.6990505022705381
-40.46364817811508_-67.5,2.1099476439790577,2.4,2,0.10638297872340426,1.6701570680628273,1.7,2,0.16666666666666666,0.0,,0.04712041884816754,0.0,0.05235602094240838,191,41.001437860541046,-40.46364817811508,-67.5,True,2.0319148936170213,3.183333333333333,,0.0,1.0178683385579936,1.1374689826302729
-40.46364817811508_-70.3125,2.1173333333333333,2.0,3,0.09259259259259259,3.7386666666666666,4.0,4,0.07407407407407407,0.0026666666666666666,0.0,0.037333333333333336,0.0,0.050666666666666665,375,19.09224361879751,-40.46364817811508,-70.3125,True,1.827485380116959,1.4619883040935673,0.0,0.0,1.0699001426533523,0.9445843828715366
-40.46364817811508_-73.125,2.075862068965517,2.090909090909091,3,0.07692307692307693,3.1954022988505746,2.227272727272727,3,0.0784313725490196,0.013793103448275862,0.0,0.02528735632183908,0.09090909090909091,0.05057471264367816,435,31.00754011538811,-40.46364817811508,-73.125,True,1.520979020979021,1.5508021390374331,0.0,1.797520661157025,0.6970241988227599,1.0072485653881003
-40.46364817811508_-75.9375,3.423357664233577,3.5714285714285716,6,0.1111111111111111,1.4428223844282237,1.1428571428571428,1,0.05539358600583091,0.019464720194647202,0.0,0.0851581508515815,0.08571428571428572,0.051094890510948905,411,19.04726926004514,-40.46364817811508,-75.9375,False,2.1746031746031744,1.0841316118284048,0.0,1.6775510204081632,0.7920982895687786,1.0432531221443802
-43.25419466535099_-53.4375,2.9559859154929575,2.9655172413793105,6,0.08333333333333333,1.193661971830986,1.2413793103448276,3,0.14285714285714285,0.040492957746478875,0.0,0.04225352112676056,0.041666666666666664,0.051056338028169015,568,45.597377652302384,-43.25419466535099,-53.4375,False,1.6321839080459768,2.798029556650246,0.0,0.8160919540229884,1.0399755874275252,1.0032244151896657
-43.25419466535099_-56.25,2.6673267326732675,2.8461538461538463,7,0.125,1.1544554455445544,1.1923076923076923,2,0.06521739130434782,0.055445544554455446,0.07142857142857142,0.053465346534653464,0.07407407407407407,0.05148514851485148,505,42.77502243057825,-43.25419466535099,-56.25,False,2.4278846153846154,1.2667224080267558,1.3873626373626373,1.4387464387464388,1.0327879667502309,1.0670435726115013
-43.25419466535099_-59.0625,2.443418013856813,2.227272727272727,4,0.0851063829787234,1.1986143187066975,1.4090909090909092,6,1.0,0.020785219399538105,0.0,0.053117782909930716,0.13043478260869565,0.050808314087759814,433,35.26771254837513,-43.25419466535099,-59.0625,False,1.6750483558994198,19.681818181818183,0.0,2.567193675889328,1.17559992993519,0.9115397834679497
