station,extreme_pp_rate,days_total,days_with_pp,extreme_pp_value,avg_increasing_chain_length_for_extremes,avg_increasing_chain_length,avg_increasing_chain_length_for_extremes_norm,avg_high_t_chain_length_for_extremes,avg_high_t_chain_length,avg_high_t_chain_length_for_extremes_norm,large_jump_pos,large_jump_pos_extreme_pp_rate,large_jump_neg,large_jump_neg_extreme_pp_rate,lat,lon,is_land,large_jump_pos_extreme_pp_rate_norm,large_jump_neg_extreme_pp_rate_norm
-20.261780104712045_-52.5,0.016210739614994935,987,308,12.810697965323925,3.125,3.302938196555218,0.9461273006134969,1.3125,1.49645390070922,0.8770734597156398,0.09422492401215805,0.010752688172043012,0.05268490374873354,0.0,-20.261780104712045,-52.5,True,0.6633064516129032,0.0
-20.261780104712045_-53.75,0.01623686723973257,1047,343,12.434343388304114,3.176470588235294,3.134670487106017,1.0133347671792665,1.411764705882353,1.4861509073543457,0.9499470739452595,0.09551098376313276,0.03,0.045845272206303724,0.020833333333333332,-20.261780104712045,-53.75,True,1.8476470588235294,1.2830882352941175
-20.261780104712045_-55.0,0.018226002430133656,823,283,13.968338537961245,3.4,3.187120291616039,1.066793747617232,1.6,1.4617253948967193,1.0945968412302578,0.09963547995139732,0.012195121951219513,0.038882138517618466,0.0,-20.261780104712045,-55.0,True,0.6691056910569106,0.0
-20.261780104712045_-56.25,0.01579466929911155,1013,337,13.727301824837923,3.1875,3.2102665350444224,0.9929082103321034,2.0625,1.4629812438302072,1.4097925101214577,0.08489634748272458,0.011627906976744186,0.040473840078973346,0.024390243902439025,-20.261780104712045,-56.25,True,0.7361918604651163,1.544207317073171
-20.261780104712045_-57.5,0.015792798483891344,1583,487,13.014114182442427,2.92,3.3385975994946304,0.8746187322611163,1.28,1.5344283006948831,0.8341869081926719,0.07706885660138976,0.00819672131147541,0.06127605811749842,0.030927835051546393,-20.261780104712045,-57.5,True,0.5190163934426231,1.9583505154639178
-20.261780104712045_-58.75,0.014925373134328358,1541,462,12.569937855005264,3.4782608695652173,3.2154445165476964,1.0817356205852673,2.391304347826087,1.5055158987670343,1.5883620689655173,0.08306294613887086,0.0078125,0.05645684620376379,0.022988505747126436,-20.261780104712045,-58.75,True,0.5234375,1.5402298850574714
-20.261780104712045_-60.0,0.013653741125068269,1831,498,13.340267864987254,3.68,3.2867285636264336,1.1196543702226653,1.6,1.572364827962862,1.017575547064953,0.06444565811032223,0.0,0.05133806663025669,0.0,-20.261780104712045,-60.0,True,0.0,0.0
-20.261780104712045_-61.25,0.012201073694485115,2049,500,17.028264608234167,2.44,3.2308443142996586,0.7552205438066465,1.88,1.6339677891654465,1.1505734767025089,0.05514885309907272,0.0,0.05173255246461689,0.02830188679245283,-20.261780104712045,-61.25,True,0.0,2.319622641509434
-20.261780104712045_-62.5,0.011391778107974244,2019,462,18.927035992965102,1.9565217391304348,3.047052996532937,0.6421029569740487,2.0,1.7127290737989103,1.167727009832273,0.06240713224368499,0.007936507936507936,0.04110946012877662,0.024096385542168676,-20.261780104712045,-62.5,True,0.6966873706004141,2.1152435830277634
-20.261780104712045_-63.75,0.016331658291457288,796,257,13.573498092591763,3.3846153846153846,2.8605527638190953,1.1832032701597919,1.8461538461538463,1.4660804020100502,1.2592446114297016,0.08668341708542714,0.0,0.02763819095477387,0.045454545454545456,-20.261780104712045,-63.75,True,0.0,2.783216783216783
-20.261780104712045_-65.0,0.018518518518518517,216,80,12.062940001487732,2.5,2.824074074074074,0.8852459016393442,1.5,1.3009259259259258,1.1530249110320285,0.08796296296296297,0.0,0.009259259259259259,0.0,-20.261780104712045,-65.0,True,0.0,0.0
-20.261780104712045_-66.25,0.016042780748663103,374,125,11.636402131989598,3.0,3.037433155080214,0.9876760563380281,1.1666666666666667,1.3529411764705883,0.8623188405797102,0.12299465240641712,0.021739130434782608,0.0213903743315508,0.125,-20.261780104712045,-66.25,True,1.3550724637681157,7.791666666666666
-20.261780104712045_-67.5,0.012903225806451613,620,172,8.475346304476261,3.5,2.890322580645161,1.2109375,2.75,1.6048387096774193,1.71356783919598,0.09193548387096774,0.017543859649122806,0.035483870967741936,0.0,-20.261780104712045,-67.5,True,1.3596491228070176,0.0
-20.261780104712045_-68.75,0.008708272859216255,1378,239,12.382217589765787,2.6666666666666665,2.6298984034833093,1.013980868285504,1.75,1.6552975326560233,1.0572117492327926,0.04934687953555878,0.014705882352941176,0.03701015965166909,0.0,-20.261780104712045,-68.75,True,1.6887254901960784,0.0
-20.261780104712045_-70.0,0.0012832852101379532,3117,67,9.004555991850793,1.75,2.4440166827077316,0.7160343922289315,2.0,1.5752325954443376,1.2696537678207738,0.05293551491819057,0.0,0.04716073147256978,0.0,-20.261780104712045,-70.0,True,0.0,0.0
-20.261780104712045_-71.25,0.0012759170653907496,3135,67,1.7365476116538048,6.5,5.28421052631579,1.2300796812749002,2.0,1.9770334928229665,1.0116166505324298,0.05518341307814992,0.0,0.044976076555023926,0.0,-20.261780104712045,-71.25,False,0.0,0.0
-20.261780104712045_-72.5,0.0003181673560292714,3143,3,1.2066541181411594,7.0,6.597518294622971,1.061005015432099,2.0,2.155583837098314,0.9278228782287823,0.051224944320712694,0.0,0.04804327076041998,0.0,-20.261780104712045,-72.5,False,0.0,0.0
