station,extreme_pp_rate,days_total,days_with_pp,extreme_pp_value,avg_increasing_chain_length_for_extremes,avg_increasing_chain_length,avg_increasing_chain_length_for_extremes_norm,avg_high_t_chain_length_for_extremes,avg_high_t_chain_length,avg_high_t_chain_length_for_extremes_norm,large_jump_pos,large_jump_pos_extreme_pp_rate,large_jump_neg,large_jump_neg_extreme_pp_rate,lat,lon,is_land,large_jump_pos_extreme_pp_rate_norm,large_jump_neg_extreme_pp_rate_norm
-20.311123512940057_-52.03125,0.009487283003633428,4954,895,41.887486539781094,2.893617021276596,3.060758982640291,0.945391988617309,1.702127659574468,1.8334679047234559,0.9283651244667968,0.05369398465886153,0.007518796992481203,0.0320952765442067,0.006289308176100629,-20.311123512940057,-52.03125,True,0.7925131978883379,0.6629198447745216
-20.311123512940057_-53.4375,0.010412051395657953,4514,896,41.57874248921871,3.021276595744681,3.002436863092601,1.0062748139298672,1.6595744680851063,1.7766947275143996,0.9340796943810686,0.05981391227292867,0.003703703703703704,0.02724856003544528,0.0,-20.311123512940057,-53.4375,True,0.35571315996847913,0.0
-20.311123512940057_-54.84375,0.01110864252388358,4501,960,36.30961999297142,3.0,3.0231059764496777,0.9923568751377968,1.26,1.7989335703177072,0.7004149685068544,0.05554321261941791,0.012,0.02199511219728949,0.0,-20.311123512940057,-54.84375,True,1.08024,0.0
-20.311123512940057_-56.25,0.01092570520460866,5034,1069,38.17357337102294,2.5454545454545454,2.9505363528009534,0.8627090945814436,1.5272727272727273,1.8528009535160905,0.824304804234042,0.05681366706396504,0.0034965034965034965,0.030591974572904253,0.006493506493506494,-20.311123512940057,-56.25,True,0.32002542911633824,0.5943329397874852
-20.311123512940057_-57.65625,0.009707024355806565,5666,1069,44.3699112161994,2.4909090909090907,2.849099894105189,0.87427931048076,1.3818181818181818,1.8496293681609601,0.7470784177654407,0.05082950935404165,0.017361111111111112,0.03529827038475115,0.01,-20.311123512940057,-57.65625,True,1.7885101010101012,1.0301818181818183
-20.311123512940057_-59.0625,0.009929806539976032,5841,1127,53.99931985884905,3.1551724137931036,2.969868173258004,1.0623947696411782,1.6206896551724137,1.8060263653483992,0.8973787350329007,0.04725218284540318,0.0036231884057971015,0.043485704502653655,0.007874015748031496,-20.311123512940057,-59.0625,True,0.364880059970015,0.7929676893836546
-20.311123512940057_-60.46875,0.008931369476653087,6382,1111,61.35626044124365,3.1578947368421053,2.8483234095894705,1.1086854555246075,1.912280701754386,1.7926982137261047,1.0667053088538143,0.040739580068943904,0.0038461538461538464,0.047633970542149795,0.0,-20.311123512940057,-60.46875,True,0.4306342780026991,0.0
-20.311123512940057_-61.875,0.010442477876106195,5650,1149,90.18526822328568,3.406779661016949,3.082654867256637,1.1051446910917933,2.4915254237288136,1.7458407079646017,1.4271207060084954,0.036106194690265485,0.004901960784313725,0.048672566371681415,0.0,-20.311123512940057,-61.875,True,0.46942505815885677,0.0
-20.311123512940057_-63.28125,0.010126989230027326,6221,1233,85.1310208439827,2.984126984126984,2.950329529014628,1.011455484812791,2.3015873015873014,1.7543803247066387,1.311908979583526,0.03584632695708086,0.0,0.061244172962546216,0.0026246719160104987,-20.311123512940057,-63.28125,True,0.0,0.25917593634129066
-20.311123512940057_-64.6875,0.016225448334756618,2342,728,78.57372891157866,3.1578947368421053,2.850128095644748,1.1079834417504437,2.6578947368421053,1.5849701110162255,1.6769368194192378,0.05892399658411614,0.0,0.03031596925704526,0.0,-20.311123512940057,-64.6875,True,0.0,0.0
-20.311123512940057_-66.09375,0.013583815028901734,3460,902,30.576005950570107,2.595744680851064,2.5251445086705204,1.0279588641117867,2.3191489361702127,1.6945086705202312,1.3686261844020016,0.05578034682080925,0.0,0.02485549132947977,0.0,-20.311123512940057,-66.09375,True,0.0,0.0
